date,temperature,humidity,apparent_temp,precipitation
2025-02-13 23:00:00+00:00,24.6,39,23.2,0.0
2025-02-14 00:00:00+00:00,24.1,41,22.9,0.0
2025-02-14 01:00:00+00:00,22.8,48,22.1,0.0
2025-02-14 02:00:00+00:00,22.5,49,21.9,0.0
2025-02-14 03:00:00+00:00,24.2,45,23.5,0.0
2025-02-14 04:00:00+00:00,27.2,37,26.7,0.0
2025-02-14 05:00:00+00:00,30.7,29,30.1,0.0
2025-02-14 06:00:00+00:00,33.3,23,33.7,0.0
2025-02-14 07:00:00+00:00,34.7,20,35.1,0.0
2025-02-14 08:00:00+00:00,34.5,25,35.4,0.0
2025-02-14 09:00:00+00:00,33.7,34,34.9,0.0
2025-02-14 10:00:00+00:00,33.0,35,33.4,0.0
2025-02-14 11:00:00+00:00,31.9,33,30.5,0.0
2025-02-14 12:00:00+00:00,30.5,33,28.7,0.0
2025-02-14 13:00:00+00:00,29.1,39,28.1,0.0
2025-02-14 14:00:00+00:00,28.8,38,27.0,0.0
2025-02-14 15:00:00+00:00,28.9,32,26.3,0.0
2025-02-14 16:00:00+00:00,28.6,30,26.1,0.0
2025-02-14 17:00:00+00:00,28.3,29,25.8,0.0
2025-02-14 18:00:00+00:00,27.9,30,25.4,0.0
2025-02-14 19:00:00+00:00,27.5,31,25.3,0.0
2025-02-14 20:00:00+00:00,27.0,31,25.2,0.0
2025-02-14 21:00:00+00:00,26.4,32,24.9,0.0
2025-02-14 22:00:00+00:00,25.6,33,24.2,0.0
2025-02-14 23:00:00+00:00,24.6,36,23.4,0.0
2025-02-15 00:00:00+00:00,23.9,38,22.8,0.0
2025-02-15 01:00:00+00:00,22.0,46,21.4,0.0
2025-02-15 02:00:00+00:00,22.2,45,21.4,0.0
2025-02-15 03:00:00+00:00,24.2,40,23.1,0.0
2025-02-15 04:00:00+00:00,27.5,34,27.0,0.0
2025-02-15 05:00:00+00:00,31.1,26,30.6,0.0
2025-02-15 06:00:00+00:00,33.6,21,34.0,0.0
2025-02-15 07:00:00+00:00,35.0,19,35.7,0.0
2025-02-15 08:00:00+00:00,35.2,22,35.5,0.0
2025-02-15 09:00:00+00:00,34.7,25,34.7,0.0
2025-02-15 10:00:00+00:00,33.9,27,33.0,0.0
2025-02-15 11:00:00+00:00,32.8,28,30.9,0.0
2025-02-15 12:00:00+00:00,31.8,29,30.0,0.0
2025-02-15 13:00:00+00:00,29.8,34,28.4,0.0
2025-02-15 14:00:00+00:00,28.9,32,26.7,0.0
2025-02-15 15:00:00+00:00,28.2,32,26.1,0.0
2025-02-15 16:00:00+00:00,27.8,30,25.4,0.0
2025-02-15 17:00:00+00:00,27.5,25,25.0,0.0
2025-02-15 18:00:00+00:00,26.6,23,24.2,0.0
2025-02-15 19:00:00+00:00,25.4,25,23.1,0.0
2025-02-15 20:00:00+00:00,24.6,28,22.2,0.0
2025-02-15 21:00:00+00:00,24.1,32,21.8,0.0
2025-02-15 22:00:00+00:00,24.1,33,22.0,0.0
2025-02-15 23:00:00+00:00,23.8,32,21.6,0.0
2025-02-16 00:00:00+00:00,23.2,32,21.2,0.0
2025-02-16 01:00:00+00:00,21.6,42,20.3,0.0
2025-02-16 02:00:00+00:00,21.6,42,20.3,0.0
2025-02-16 03:00:00+00:00,23.8,37,22.4,0.0
2025-02-16 04:00:00+00:00,27.9,29,26.5,0.0
2025-02-16 05:00:00+00:00,31.3,23,29.7,0.0
2025-02-16 06:00:00+00:00,33.7,18,33.0,0.0
2025-02-16 07:00:00+00:00,34.8,17,34.6,0.0
2025-02-16 08:00:00+00:00,35.1,19,34.8,0.0
2025-02-16 09:00:00+00:00,34.0,26,34.1,0.0
2025-02-16 10:00:00+00:00,32.7,28,31.8,0.0
2025-02-16 11:00:00+00:00,31.6,28,29.7,0.0
2025-02-16 12:00:00+00:00,30.0,36,28.9,0.0
2025-02-16 13:00:00+00:00,27.7,47,27.6,0.0
2025-02-16 14:00:00+00:00,26.6,53,27.1,0.0
2025-02-16 15:00:00+00:00,26.5,48,26.4,0.0
2025-02-16 16:00:00+00:00,26.1,47,26.0,0.0
2025-02-16 17:00:00+00:00,25.2,53,25.8,0.0
2025-02-16 18:00:00+00:00,24.4,62,25.7,0.0
2025-02-16 19:00:00+00:00,23.8,66,25.0,0.0
2025-02-16 20:00:00+00:00,23.6,61,24.4,0.0
2025-02-16 21:00:00+00:00,23.1,58,23.7,0.0
2025-02-16 22:00:00+00:00,22.2,58,22.8,0.0
2025-02-16 23:00:00+00:00,21.7,57,22.0,0.0
2025-02-17 00:00:00+00:00,21.2,56,21.3,0.0
2025-02-17 01:00:00+00:00,20.8,62,21.4,0.0
2025-02-17 02:00:00+00:00,21.2,59,21.4,0.0
2025-02-17 03:00:00+00:00,23.7,52,23.8,0.0
2025-02-17 04:00:00+00:00,27.2,39,27.2,0.0
2025-02-17 05:00:00+00:00,30.6,26,29.6,0.0
2025-02-17 06:00:00+00:00,32.7,23,32.7,0.0
2025-02-17 07:00:00+00:00,34.2,22,34.9,0.0
2025-02-17 08:00:00+00:00,34.2,26,35.0,0.0
2025-02-17 09:00:00+00:00,32.6,36,33.7,0.0
2025-02-17 10:00:00+00:00,31.8,33,31.2,0.0
2025-02-17 11:00:00+00:00,31.0,35,30.0,0.0
2025-02-17 12:00:00+00:00,29.9,41,29.7,0.0
2025-02-17 13:00:00+00:00,28.1,48,28.1,0.0
2025-02-17 14:00:00+00:00,27.6,48,27.3,0.0
2025-02-17 15:00:00+00:00,27.7,42,26.6,0.0
2025-02-17 16:00:00+00:00,27.2,41,26.2,0.0
2025-02-17 17:00:00+00:00,27.0,37,25.7,0.0
2025-02-17 18:00:00+00:00,26.5,35,25.1,0.0
2025-02-17 19:00:00+00:00,25.8,36,24.2,0.0
2025-02-17 20:00:00+00:00,25.1,38,23.7,0.0
2025-02-17 21:00:00+00:00,24.8,42,23.5,0.0
2025-02-17 22:00:00+00:00,24.3,44,23.4,0.0
2025-02-17 23:00:00+00:00,23.9,46,23.1,0.0
2025-02-18 00:00:00+00:00,23.5,47,22.8,0.0
2025-02-18 01:00:00+00:00,23.4,53,22.9,0.0
2025-02-18 02:00:00+00:00,23.4,49,22.6,0.0
2025-02-18 03:00:00+00:00,24.9,44,24.2,0.0
2025-02-18 04:00:00+00:00,27.9,36,27.6,0.0
2025-02-18 05:00:00+00:00,31.1,29,30.8,0.0
2025-02-18 06:00:00+00:00,33.5,24,33.9,0.0
2025-02-18 07:00:00+00:00,34.8,22,35.3,0.0
2025-02-18 08:00:00+00:00,34.6,27,35.4,0.0
2025-02-18 09:00:00+00:00,34.0,31,34.8,0.0
2025-02-18 10:00:00+00:00,32.0,34,31.5,0.0
2025-02-18 11:00:00+00:00,30.6,42,30.1,0.0
2025-02-18 12:00:00+00:00,29.7,48,30.1,0.0
2025-02-18 13:00:00+00:00,28.6,49,28.8,0.0
2025-02-18 14:00:00+00:00,28.5,44,27.9,0.0
2025-02-18 15:00:00+00:00,28.4,40,27.5,0.0
2025-02-18 16:00:00+00:00,28.3,36,27.2,0.0
2025-02-18 17:00:00+00:00,28.3,34,26.9,0.0
2025-02-18 18:00:00+00:00,27.9,32,26.5,0.0
2025-02-18 19:00:00+00:00,27.1,33,25.8,0.0
2025-02-18 20:00:00+00:00,26.2,36,25.2,0.0
2025-02-18 21:00:00+00:00,25.5,37,24.6,0.0
2025-02-18 22:00:00+00:00,25.1,38,24.0,0.0
2025-02-18 23:00:00+00:00,24.9,38,23.5,0.0
2025-02-19 00:00:00+00:00,24.6,38,23.2,0.0
2025-02-19 01:00:00+00:00,23.4,50,23.1,0.0
2025-02-19 02:00:00+00:00,23.2,50,22.8,0.0
2025-02-19 03:00:00+00:00,24.9,45,24.4,0.0
2025-02-19 04:00:00+00:00,28.0,36,27.6,0.0
2025-02-19 05:00:00+00:00,30.8,31,30.1,0.0
2025-02-19 06:00:00+00:00,32.5,27,32.6,0.0
2025-02-19 07:00:00+00:00,33.4,26,33.6,0.0
2025-02-19 08:00:00+00:00,32.9,32,33.5,0.0
2025-02-19 09:00:00+00:00,32.5,34,32.9,0.0
2025-02-19 10:00:00+00:00,31.9,34,31.5,0.0
2025-02-19 11:00:00+00:00,31.2,34,29.9,0.0
2025-02-19 12:00:00+00:00,30.2,38,29.4,0.0
2025-02-19 13:00:00+00:00,28.3,48,28.6,0.0
2025-02-19 14:00:00+00:00,27.9,47,27.8,0.0
2025-02-19 15:00:00+00:00,27.6,44,27.0,0.0
2025-02-19 16:00:00+00:00,27.4,41,26.5,0.0
2025-02-19 17:00:00+00:00,27.0,36,25.8,0.0
2025-02-19 18:00:00+00:00,26.1,36,25.2,0.0
2025-02-19 19:00:00+00:00,25.4,42,24.6,0.0
2025-02-19 20:00:00+00:00,24.7,48,24.2,0.0
2025-02-19 21:00:00+00:00,24.3,53,23.9,0.0
2025-02-19 22:00:00+00:00,24.1,52,23.5,0.0
2025-02-19 23:00:00+00:00,24.2,47,23.4,0.0
2025-02-20 00:00:00+00:00,23.8,45,23.2,0.0
2025-02-20 01:00:00+00:00,22.2,57,22.5,0.0
2025-02-20 02:00:00+00:00,22.4,55,22.3,0.0
2025-02-20 03:00:00+00:00,24.4,48,24.1,0.0
2025-02-20 04:00:00+00:00,27.8,38,27.6,0.0
2025-02-20 05:00:00+00:00,31.4,28,30.5,0.0
2025-02-20 06:00:00+00:00,33.5,22,33.1,0.0
2025-02-20 07:00:00+00:00,34.6,20,34.4,0.0
2025-02-20 08:00:00+00:00,34.7,24,35.0,0.0
2025-02-20 09:00:00+00:00,33.5,34,34.5,0.0
2025-02-20 10:00:00+00:00,32.9,35,32.9,0.0
2025-02-20 11:00:00+00:00,32.5,34,31.5,0.0
2025-02-20 12:00:00+00:00,31.3,39,30.8,0.0
2025-02-20 13:00:00+00:00,29.1,43,28.5,0.0
2025-02-20 14:00:00+00:00,28.9,41,27.5,0.0
2025-02-20 15:00:00+00:00,28.8,36,26.9,0.0
2025-02-20 16:00:00+00:00,28.6,32,26.4,0.0
2025-02-20 17:00:00+00:00,28.5,29,26.0,0.0
2025-02-20 18:00:00+00:00,28.2,28,25.5,0.0
2025-02-20 19:00:00+00:00,28.0,28,25.3,0.0
2025-02-20 20:00:00+00:00,27.8,29,25.1,0.0
2025-02-20 21:00:00+00:00,28.0,27,25.0,0.0
2025-02-20 22:00:00+00:00,27.8,27,25.0,0.0
2025-02-20 23:00:00+00:00,26.9,28,24.6,0.0
2025-02-21 00:00:00+00:00,26.2,29,24.0,0.0
2025-02-21 01:00:00+00:00,24.8,36,23.2,0.0
2025-02-21 02:00:00+00:00,24.6,37,23.0,0.0
2025-02-21 03:00:00+00:00,26.4,34,24.7,0.0
2025-02-21 04:00:00+00:00,29.1,30,27.8,0.0
2025-02-21 05:00:00+00:00,32.4,24,31.0,0.0
2025-02-21 06:00:00+00:00,35.0,20,34.3,0.0
2025-02-21 07:00:00+00:00,36.3,18,36.7,0.0
2025-02-21 08:00:00+00:00,36.7,18,37.2,0.0
2025-02-21 09:00:00+00:00,35.3,27,36.1,0.0
2025-02-21 10:00:00+00:00,34.2,32,34.3,0.0
2025-02-21 11:00:00+00:00,32.8,37,32.6,0.0
2025-02-21 12:00:00+00:00,31.5,38,31.2,0.0
2025-02-21 13:00:00+00:00,30.1,42,30.2,0.0
2025-02-21 14:00:00+00:00,29.6,43,29.2,0.0
2025-02-21 15:00:00+00:00,29.5,39,28.4,0.0
2025-02-21 16:00:00+00:00,29.4,36,28.1,0.0
2025-02-21 17:00:00+00:00,29.0,35,27.8,0.0
2025-02-21 18:00:00+00:00,28.8,34,27.2,0.0
2025-02-21 19:00:00+00:00,28.7,31,26.6,0.0
2025-02-21 20:00:00+00:00,28.3,29,26.1,0.0
2025-02-21 21:00:00+00:00,27.6,30,25.7,0.0
2025-02-21 22:00:00+00:00,27.1,30,25.2,0.0
2025-02-21 23:00:00+00:00,26.6,31,24.8,0.0
2025-02-22 00:00:00+00:00,26.0,32,24.3,0.0
2025-02-22 01:00:00+00:00,24.8,37,23.5,0.0
2025-02-22 02:00:00+00:00,24.5,38,23.2,0.0
2025-02-22 03:00:00+00:00,26.0,36,24.8,0.0
2025-02-22 04:00:00+00:00,28.8,32,28.3,0.0
2025-02-22 05:00:00+00:00,32.0,27,31.9,0.0
2025-02-22 06:00:00+00:00,34.2,23,35.4,0.0
2025-02-22 07:00:00+00:00,34.9,24,36.3,0.0
2025-02-22 08:00:00+00:00,34.6,27,35.8,0.0
2025-02-22 09:00:00+00:00,34.0,27,34.1,0.0
2025-02-22 10:00:00+00:00,32.8,27,32.1,0.0
2025-02-22 11:00:00+00:00,31.4,39,31.3,0.0
2025-02-22 12:00:00+00:00,30.1,44,30.4,0.0
2025-02-22 13:00:00+00:00,28.3,54,28.7,0.0
2025-02-22 14:00:00+00:00,28.1,55,28.7,0.0
2025-02-22 15:00:00+00:00,28.4,46,27.9,0.0
2025-02-22 16:00:00+00:00,28.4,40,27.8,0.0
2025-02-22 17:00:00+00:00,28.2,36,27.1,0.0
2025-02-22 18:00:00+00:00,28.0,34,26.5,0.0
2025-02-22 19:00:00+00:00,27.5,34,26.1,0.0
2025-02-22 20:00:00+00:00,27.2,33,25.6,0.0
2025-02-22 21:00:00+00:00,26.9,32,25.2,0.0
2025-02-22 22:00:00+00:00,26.4,32,24.6,0.0
2025-02-22 23:00:00+00:00,25.7,33,24.2,0.0
2025-02-23 00:00:00+00:00,24.9,35,23.5,0.0
2025-02-23 01:00:00+00:00,23.6,44,23.1,0.0
2025-02-23 02:00:00+00:00,23.6,46,23.1,0.0
2025-02-23 03:00:00+00:00,25.5,42,24.9,0.0
2025-02-23 04:00:00+00:00,28.8,34,28.4,0.0
2025-02-23 05:00:00+00:00,32.6,26,32.3,0.0
2025-02-23 06:00:00+00:00,34.8,21,35.6,0.0
2025-02-23 07:00:00+00:00,35.6,22,36.9,0.0
2025-02-23 08:00:00+00:00,35.7,26,37.0,0.0
2025-02-23 09:00:00+00:00,35.7,23,36.0,0.0
2025-02-23 10:00:00+00:00,34.8,24,34.2,0.0
2025-02-23 11:00:00+00:00,33.3,29,32.3,0.0
2025-02-23 12:00:00+00:00,31.5,40,32.1,0.0
2025-02-23 13:00:00+00:00,29.9,45,30.6,0.0
2025-02-23 14:00:00+00:00,29.1,48,29.8,0.0
2025-02-23 15:00:00+00:00,29.1,42,28.6,0.0
2025-02-23 16:00:00+00:00,29.4,33,27.7,0.0
2025-02-23 17:00:00+00:00,29.2,30,27.0,0.0
2025-02-23 18:00:00+00:00,28.8,31,26.5,0.0
2025-02-23 19:00:00+00:00,27.8,34,26.3,0.0
2025-02-23 20:00:00+00:00,26.9,35,25.9,0.0
2025-02-23 21:00:00+00:00,26.1,35,24.8,0.0
2025-02-23 22:00:00+00:00,25.8,34,24.1,0.0
2025-02-23 23:00:00+00:00,25.2,33,23.7,0.0
2025-02-24 00:00:00+00:00,24.5,34,23.0,0.0
2025-02-24 01:00:00+00:00,24.2,40,22.8,0.0
2025-02-24 02:00:00+00:00,24.4,39,22.7,0.0
2025-02-24 03:00:00+00:00,26.1,36,24.6,0.0
2025-02-24 04:00:00+00:00,29.4,30,28.3,0.0
2025-02-24 05:00:00+00:00,33.3,23,32.2,0.0
2025-02-24 06:00:00+00:00,35.8,17,35.8,0.0
2025-02-24 07:00:00+00:00,36.8,15,37.7,0.0
2025-02-24 08:00:00+00:00,36.2,21,36.8,0.0
2025-02-24 09:00:00+00:00,35.3,25,35.9,0.0
2025-02-24 10:00:00+00:00,34.8,25,34.3,0.0
2025-02-24 11:00:00+00:00,33.7,28,32.5,0.0
2025-02-24 12:00:00+00:00,32.2,34,31.6,0.0
2025-02-24 13:00:00+00:00,29.9,49,30.8,0.0
2025-02-24 14:00:00+00:00,28.8,56,30.3,0.0
2025-02-24 15:00:00+00:00,29.0,44,28.8,0.0
2025-02-24 16:00:00+00:00,28.9,39,28.1,0.0
2025-02-24 17:00:00+00:00,28.9,32,27.4,0.0
2025-02-24 18:00:00+00:00,29.0,28,27.0,0.0
2025-02-24 19:00:00+00:00,28.5,28,26.6,0.0
2025-02-24 20:00:00+00:00,27.9,28,25.9,0.0
2025-02-24 21:00:00+00:00,27.0,29,25.4,0.0
2025-02-24 22:00:00+00:00,26.4,29,24.7,0.0
2025-02-24 23:00:00+00:00,25.8,30,23.8,0.0
2025-02-25 00:00:00+00:00,25.4,31,23.4,0.0
2025-02-25 01:00:00+00:00,24.7,36,23.3,0.0
2025-02-25 02:00:00+00:00,24.8,36,23.1,0.0
2025-02-25 03:00:00+00:00,26.4,33,24.8,0.0
2025-02-25 04:00:00+00:00,29.4,29,28.4,0.0
2025-02-25 05:00:00+00:00,33.1,22,32.5,0.0
2025-02-25 06:00:00+00:00,35.7,17,35.4,0.0
2025-02-25 07:00:00+00:00,36.9,15,37.6,0.0
2025-02-25 08:00:00+00:00,37.5,15,37.7,0.0
2025-02-25 09:00:00+00:00,36.7,20,36.4,0.0
2025-02-25 10:00:00+00:00,35.8,22,34.7,0.0
2025-02-25 11:00:00+00:00,34.1,27,32.8,0.0
2025-02-25 12:00:00+00:00,32.2,35,31.9,0.0
2025-02-25 13:00:00+00:00,29.1,53,30.6,0.0
2025-02-25 14:00:00+00:00,28.3,53,29.9,0.0
2025-02-25 15:00:00+00:00,27.8,56,30.2,0.0
2025-02-25 16:00:00+00:00,27.8,52,29.7,0.0
2025-02-25 17:00:00+00:00,27.3,54,29.6,0.0
2025-02-25 18:00:00+00:00,26.7,56,29.1,0.0
2025-02-25 19:00:00+00:00,26.0,59,28.6,0.0
2025-02-25 20:00:00+00:00,25.5,65,28.7,0.0
2025-02-25 21:00:00+00:00,25.0,67,28.0,0.0
2025-02-25 22:00:00+00:00,24.0,66,26.5,0.0
2025-02-25 23:00:00+00:00,23.1,66,25.0,0.0
2025-02-26 00:00:00+00:00,23.0,61,24.2,0.0
2025-02-26 01:00:00+00:00,22.9,63,24.4,0.0
2025-02-26 02:00:00+00:00,23.4,58,24.3,0.0
2025-02-26 03:00:00+00:00,25.6,48,26.2,0.0
2025-02-26 04:00:00+00:00,29.2,35,29.3,0.0
2025-02-26 05:00:00+00:00,33.0,25,32.9,0.0
2025-02-26 06:00:00+00:00,35.4,20,36.1,0.0
2025-02-26 07:00:00+00:00,36.8,18,38.2,0.0
2025-02-26 08:00:00+00:00,37.2,17,37.8,0.0
2025-02-26 09:00:00+00:00,35.7,24,35.9,0.0
2025-02-26 10:00:00+00:00,34.2,29,34.0,0.0
2025-02-26 11:00:00+00:00,33.1,32,32.9,0.0
2025-02-26 12:00:00+00:00,32.2,37,32.7,0.0
2025-02-26 13:00:00+00:00,29.8,49,30.8,0.0
2025-02-26 14:00:00+00:00,28.7,54,30.4,0.0
2025-02-26 15:00:00+00:00,28.1,55,30.6,0.0
2025-02-26 16:00:00+00:00,28.0,53,30.0,0.0
2025-02-26 17:00:00+00:00,27.8,51,29.5,0.0
2025-02-26 18:00:00+00:00,27.2,50,28.7,0.0
2025-02-26 19:00:00+00:00,26.5,51,28.0,0.0
2025-02-26 20:00:00+00:00,26.0,52,27.4,0.0
2025-02-26 21:00:00+00:00,25.5,53,26.7,0.0
2025-02-26 22:00:00+00:00,25.1,54,25.9,0.0
2025-02-26 23:00:00+00:00,24.6,54,25.4,0.0
2025-02-27 00:00:00+00:00,24.0,54,24.7,0.0
2025-02-27 01:00:00+00:00,23.9,55,24.6,0.0
2025-02-27 02:00:00+00:00,24.0,53,24.5,0.0
2025-02-27 03:00:00+00:00,26.2,46,26.5,0.0
2025-02-27 04:00:00+00:00,29.6,37,30.2,0.0
2025-02-27 05:00:00+00:00,33.4,27,33.9,0.0
2025-02-27 06:00:00+00:00,35.3,23,36.4,0.0
2025-02-27 07:00:00+00:00,35.8,23,36.9,0.0
2025-02-27 08:00:00+00:00,35.6,24,36.6,0.0
2025-02-27 09:00:00+00:00,35.3,25,36.0,0.0
2025-02-27 10:00:00+00:00,34.5,27,34.3,0.0
2025-02-27 11:00:00+00:00,33.2,32,32.4,0.0
2025-02-27 12:00:00+00:00,31.5,39,31.5,0.0
2025-02-27 13:00:00+00:00,29.8,48,31.0,0.0
2025-02-27 14:00:00+00:00,28.9,56,31.3,0.0
2025-02-27 15:00:00+00:00,28.5,58,31.8,0.0
2025-02-27 16:00:00+00:00,28.4,56,31.1,0.0
2025-02-27 17:00:00+00:00,28.0,54,30.3,0.0
2025-02-27 18:00:00+00:00,27.1,56,29.4,0.0
2025-02-27 19:00:00+00:00,26.4,62,29.2,0.0
2025-02-27 20:00:00+00:00,25.9,64,28.9,0.0
2025-02-27 21:00:00+00:00,25.5,64,28.0,0.0
2025-02-27 22:00:00+00:00,25.2,69,28.0,0.0
2025-02-27 23:00:00+00:00,24.8,73,27.8,0.0
2025-02-28 00:00:00+00:00,24.2,76,27.3,0.0
2025-02-28 01:00:00+00:00,24.1,79,27.6,0.0
2025-02-28 02:00:00+00:00,24.1,73,26.9,0.0
2025-02-28 03:00:00+00:00,26.2,61,28.7,0.0
2025-02-28 04:00:00+00:00,29.4,45,31.4,0.0
2025-02-28 05:00:00+00:00,31.8,35,33.1,0.0
2025-02-28 06:00:00+00:00,33.2,33,35.2,0.0
2025-02-28 07:00:00+00:00,33.4,38,36.3,0.0
2025-02-28 08:00:00+00:00,33.2,40,35.9,0.0
2025-02-28 09:00:00+00:00,33.2,38,35.1,0.0
2025-02-28 10:00:00+00:00,33.4,35,34.4,0.0
2025-02-28 11:00:00+00:00,33.3,35,33.5,0.0
2025-02-28 12:00:00+00:00,32.0,38,32.1,0.0
2025-02-28 13:00:00+00:00,29.5,50,30.4,0.0
2025-02-28 14:00:00+00:00,28.7,52,29.8,0.0
2025-02-28 15:00:00+00:00,28.5,49,28.7,0.0
2025-02-28 16:00:00+00:00,28.7,41,28.1,0.0
2025-02-28 17:00:00+00:00,28.2,38,27.6,0.0
2025-02-28 18:00:00+00:00,27.9,37,27.0,0.0
2025-02-28 19:00:00+00:00,27.1,41,26.6,0.0
2025-02-28 20:00:00+00:00,26.4,44,26.1,0.0
2025-02-28 21:00:00+00:00,26.0,45,25.5,0.0
2025-02-28 22:00:00+00:00,26.0,45,25.3,0.0
2025-02-28 23:00:00+00:00,25.8,47,25.2,0.0
2025-03-01 00:00:00+00:00,25.4,50,25.1,0.0
2025-03-01 01:00:00+00:00,24.9,56,25.6,0.0
2025-03-01 02:00:00+00:00,24.5,56,25.3,0.0
2025-03-01 03:00:00+00:00,26.2,46,26.8,0.0
2025-03-01 04:00:00+00:00,29.1,36,29.4,0.0
2025-03-01 05:00:00+00:00,31.9,30,31.9,0.0
2025-03-01 06:00:00+00:00,33.0,34,34.8,0.0
2025-03-01 07:00:00+00:00,33.3,42,36.8,0.0
2025-03-01 08:00:00+00:00,33.4,44,37.3,0.0
2025-03-01 09:00:00+00:00,33.7,39,36.1,0.0
2025-03-01 10:00:00+00:00,33.5,33,33.9,0.0
2025-03-01 11:00:00+00:00,32.2,39,32.3,0.0
2025-03-01 12:00:00+00:00,30.8,49,31.7,0.0
2025-03-01 13:00:00+00:00,29.3,53,30.4,0.0
2025-03-01 14:00:00+00:00,29.0,47,28.9,0.0
2025-03-01 15:00:00+00:00,29.2,37,28.1,0.0
2025-03-01 16:00:00+00:00,29.1,33,27.6,0.0
2025-03-01 17:00:00+00:00,28.9,30,27.1,0.0
2025-03-01 18:00:00+00:00,28.2,30,26.7,0.0
2025-03-01 19:00:00+00:00,27.2,32,25.9,0.0
2025-03-01 20:00:00+00:00,26.2,34,25.2,0.0
2025-03-01 21:00:00+00:00,25.8,37,24.7,0.0
2025-03-01 22:00:00+00:00,25.4,39,24.5,0.0
2025-03-01 23:00:00+00:00,25.1,41,24.1,0.0
2025-03-02 00:00:00+00:00,24.8,42,23.7,0.0
2025-03-02 01:00:00+00:00,24.6,48,23.8,0.0
2025-03-02 02:00:00+00:00,24.8,42,23.3,0.0
2025-03-02 03:00:00+00:00,26.4,36,25.0,0.0
2025-03-02 04:00:00+00:00,29.6,30,28.5,0.0
2025-03-02 05:00:00+00:00,32.8,25,31.8,0.0
2025-03-02 06:00:00+00:00,34.9,21,34.3,0.0
2025-03-02 07:00:00+00:00,36.0,18,35.5,0.0
2025-03-02 08:00:00+00:00,36.2,21,36.3,0.0
2025-03-02 09:00:00+00:00,35.9,26,36.5,0.0
2025-03-02 10:00:00+00:00,35.0,30,35.3,0.0
2025-03-02 11:00:00+00:00,33.0,38,32.9,0.0
2025-03-02 12:00:00+00:00,31.5,41,31.4,0.0
2025-03-02 13:00:00+00:00,29.1,52,29.9,0.0
2025-03-02 14:00:00+00:00,28.3,54,29.1,0.0
2025-03-02 15:00:00+00:00,28.5,41,27.4,0.0
2025-03-02 16:00:00+00:00,28.4,37,27.0,0.0
2025-03-02 17:00:00+00:00,27.9,40,26.7,0.0
2025-03-02 18:00:00+00:00,27.0,44,27.0,0.0
2025-03-02 19:00:00+00:00,26.2,49,26.1,0.0
2025-03-02 20:00:00+00:00,25.4,55,25.5,0.0
2025-03-02 21:00:00+00:00,24.9,56,25.1,0.0
2025-03-02 22:00:00+00:00,24.7,54,24.6,0.0
2025-03-02 23:00:00+00:00,24.7,52,24.6,0.0
2025-03-03 00:00:00+00:00,24.8,51,24.6,0.0
2025-03-03 01:00:00+00:00,24.3,52,24.7,0.0
2025-03-03 02:00:00+00:00,24.5,50,24.6,0.0
2025-03-03 03:00:00+00:00,26.3,45,26.4,0.0
2025-03-03 04:00:00+00:00,29.9,34,29.6,0.0
2025-03-03 05:00:00+00:00,33.0,25,32.4,0.0
2025-03-03 06:00:00+00:00,35.3,20,35.1,0.0
2025-03-03 07:00:00+00:00,36.2,21,36.4,0.0
2025-03-03 08:00:00+00:00,35.2,32,36.9,0.0
2025-03-03 09:00:00+00:00,34.3,36,35.8,0.0
2025-03-03 10:00:00+00:00,33.9,35,34.2,0.0
2025-03-03 11:00:00+00:00,33.4,33,32.6,0.0
2025-03-03 12:00:00+00:00,32.1,38,31.7,0.0
2025-03-03 13:00:00+00:00,30.9,40,30.5,0.0
2025-03-03 14:00:00+00:00,30.1,40,29.4,0.0
2025-03-03 15:00:00+00:00,29.7,36,28.2,0.0
2025-03-03 16:00:00+00:00,29.5,32,27.5,0.0
2025-03-03 17:00:00+00:00,29.2,30,27.0,0.0
2025-03-03 18:00:00+00:00,29.0,29,26.8,0.0
2025-03-03 19:00:00+00:00,28.5,31,26.6,0.0
2025-03-03 20:00:00+00:00,27.9,33,26.4,0.0
2025-03-03 21:00:00+00:00,27.0,35,26.1,0.0
2025-03-03 22:00:00+00:00,26.5,37,25.7,0.0
2025-03-03 23:00:00+00:00,26.0,39,25.3,0.0
2025-03-04 00:00:00+00:00,25.6,41,24.9,0.0
2025-03-04 01:00:00+00:00,24.9,47,24.5,0.0
2025-03-04 02:00:00+00:00,25.0,44,24.1,0.0
2025-03-04 03:00:00+00:00,26.9,39,25.9,0.0
2025-03-04 04:00:00+00:00,29.9,33,28.6,0.0
2025-03-04 05:00:00+00:00,32.3,27,30.4,0.0
2025-03-04 06:00:00+00:00,34.4,22,33.0,0.0
2025-03-04 07:00:00+00:00,35.8,19,35.1,0.0
2025-03-04 08:00:00+00:00,35.8,22,35.9,0.0
2025-03-04 09:00:00+00:00,33.3,45,35.9,0.0
2025-03-04 10:00:00+00:00,32.3,52,34.9,0.0
2025-03-04 11:00:00+00:00,31.7,50,32.8,0.0
2025-03-04 12:00:00+00:00,30.8,49,31.4,0.0
2025-03-04 13:00:00+00:00,29.3,51,29.8,0.0
2025-03-04 14:00:00+00:00,28.5,53,29.0,0.0
2025-03-04 15:00:00+00:00,28.7,46,28.2,0.0
2025-03-04 16:00:00+00:00,28.6,42,27.7,0.0
